number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço
738,PEROBEIRAS,SAO PAULO,-23.693233,-46.795505,2912604,OpenRouteService,2912604,-23.570533,-46.663713,0.6,"SAO PAULO, SP, PEROBEIRAS, 738"
738,PEROBEIRAS,SAO PAULO,-23.693233,-46.795505,2912604,Google,2912604,-23.693093,-46.7955523,,"SAO PAULO, SP, PEROBEIRAS, 738"
738,PEROBEIRAS,SAO PAULO,-23.693233,-46.795505,2912604,MapBox,2912604,-15.5530807,-47.3524727,0.657037,"SAO PAULO, SP, PEROBEIRAS, 738"
738,PEROBEIRAS,SAO PAULO,-23.693233,-46.795505,2912604,Here,2912604,-23.69307,-46.79562,1.0,"SAO PAULO, SP, PEROBEIRAS, 738"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912605,Google,2912605,-23.4844128,-46.49832050000001,,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912605,Here,2912605,-23.63813,-46.73741,0.73,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912605,MapBox,2912605,-23.484366,-46.498309,0.865661,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912605,TomTom,2912605,-23.71732,-46.57235,11.6385498047,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912605,OpenRouteService,2912605,-23.513215,-46.626849,1.0,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
     11555,ARICANDUVA,SAO PAULO,-23.595493,-46.465307,2912606,MapBox,2912606,-23.584562,-46.488611,0.78037,"SAO PAULO, SP, ARICANDUVA,      11555"
     11555,ARICANDUVA,SAO PAULO,-23.595493,-46.465307,2912606,OpenRouteService,2912606,-23.570533,-46.663713,0.6,"SAO PAULO, SP, ARICANDUVA,      11555"
     11555,ARICANDUVA,SAO PAULO,-23.595493,-46.465307,2912606,Here,2912606,-23.58455,-46.48862,1.0,"SAO PAULO, SP, ARICANDUVA,      11555"
     11555,ARICANDUVA,SAO PAULO,-23.595493,-46.465307,2912606,Google,2912606,-23.5795193,-46.5110261,,"SAO PAULO, SP, ARICANDUVA,      11555"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912607,MapBox,2912607,-23.484366,-46.498309,0.865661,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912607,Google,2912607,-23.4844128,-46.49832050000001,,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912607,OpenRouteService,2912607,-23.513215,-46.626849,1.0,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912607,Here,2912607,-23.63813,-46.73741,0.73,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912607,TomTom,2912607,-23.71732,-46.57235,11.6385498047,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
333,RUA ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,-23.602643,-46.786232,2912608,TomTom,2912608,-23.60226,-46.78379,16.4244728088,"SAO PAULO, SP, RUA ENGENHEIRO HUGO TAKAHASHI, 333"
333,RUA ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,-23.602643,-46.786232,2912608,Here,2912608,-23.60211,-46.78378,0.95,"SAO PAULO, SP, RUA ENGENHEIRO HUGO TAKAHASHI, 333"
333,RUA ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,-23.602643,-46.786232,2912608,MapBox,2912608,-23.602231,-46.783634,0.86963,"SAO PAULO, SP, RUA ENGENHEIRO HUGO TAKAHASHI, 333"
333,RUA ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,-23.602643,-46.786232,2912608,OpenRouteService,2912608,-23.667305,-46.779298,1.0,"SAO PAULO, SP, RUA ENGENHEIRO HUGO TAKAHASHI, 333"
333,RUA ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,-23.602643,-46.786232,2912608,Google,2912608,-23.602055,-46.7838672,,"SAO PAULO, SP, RUA ENGENHEIRO HUGO TAKAHASHI, 333"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912609,Google,2912609,-23.5557714,-46.6395571,,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912609,OpenRouteService,2912609,-23.570533,-46.663713,0.6,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912609,MapBox,2912609,-23.610855,-46.455773,0.78037,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912609,Here,2912609,-23.46652,-46.58925,1.0,"SAO PAULO, SP, AMIZADE,          2"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912610,OpenRouteService,2912610,-23.874733,-46.631169,0.8,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912610,MapBox,2912610,-23.8924383,-46.6174,0.686429,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912610,TomTom,2912610,-23.87969,-46.62657,12.5686864853,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912610,Here,2912610,-23.88093,-46.62635,1.0,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912610,Google,2912610,-23.8747448,-46.631251,,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
34,RUA TIRANA,SAO PAULO,-23.565428,-46.547746,2912611,Here,2912611,-23.56561,-46.54644,1.0,"SAO PAULO, SP, RUA TIRANA, 34"
34,RUA TIRANA,SAO PAULO,-23.565428,-46.547746,2912611,MapBox,2912611,-23.566052,-46.545168,0.86037,"SAO PAULO, SP, RUA TIRANA, 34"
34,RUA TIRANA,SAO PAULO,-23.565428,-46.547746,2912611,TomTom,2912611,-23.566,-46.54508,11.9583129883,"SAO PAULO, SP, RUA TIRANA, 34"
34,RUA TIRANA,SAO PAULO,-23.565428,-46.547746,2912611,Google,2912611,-23.5655807,-46.54643220000001,,"SAO PAULO, SP, RUA TIRANA, 34"
34,RUA TIRANA,SAO PAULO,-23.565428,-46.547746,2912611,OpenRouteService,2912611,-23.667305,-46.779298,1.0,"SAO PAULO, SP, RUA TIRANA, 34"
1501,AVENIDA DAS NACOES UNIDAS,SAO PAULO,-23.537799,-46.741184,2912612,Here,2912612,-23.53238,-46.74735,1.0,"SAO PAULO, SP, AVENIDA DAS NACOES UNIDAS, 1501"
1501,AVENIDA DAS NACOES UNIDAS,SAO PAULO,-23.537799,-46.741184,2912612,Google,2912612,-23.5321979,-46.7477254,,"SAO PAULO, SP, AVENIDA DAS NACOES UNIDAS, 1501"
1501,AVENIDA DAS NACOES UNIDAS,SAO PAULO,-23.537799,-46.741184,2912612,MapBox,2912612,-23.552921,-46.7204,0.86963,"SAO PAULO, SP, AVENIDA DAS NACOES UNIDAS, 1501"
1501,AVENIDA DAS NACOES UNIDAS,SAO PAULO,-23.537799,-46.741184,2912612,OpenRouteService,2912612,-23.5866,-46.690499,0.8,"SAO PAULO, SP, AVENIDA DAS NACOES UNIDAS, 1501"
1501,AVENIDA DAS NACOES UNIDAS,SAO PAULO,-23.537799,-46.741184,2912612,TomTom,2912612,-23.96383,-46.40926,15.8463144302,"SAO PAULO, SP, AVENIDA DAS NACOES UNIDAS, 1501"
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2912613,Here,2912613,-23.60723,-46.60789,0.86,"SAO PAULO, SP, JAPICHAUA, 313"
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2912613,MapBox,2912613,-23.481615,-46.469956,0.78037,"SAO PAULO, SP, JAPICHAUA, 313"
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2912613,OpenRouteService,2912613,-23.570533,-46.663713,0.6,"SAO PAULO, SP, JAPICHAUA, 313"
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2912613,TomTom,2912613,-23.54867,-46.63825,8.0159215927,"SAO PAULO, SP, JAPICHAUA, 313"
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2912613,Google,2912613,-23.4847989,-46.4646045,,"SAO PAULO, SP, JAPICHAUA, 313"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912614,MapBox,2912614,-23.610855,-46.455773,0.78037,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912614,OpenRouteService,2912614,-23.570533,-46.663713,0.6,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912614,Here,2912614,-23.46652,-46.58925,1.0,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912614,Google,2912614,-23.5557714,-46.6395571,,"SAO PAULO, SP, AMIZADE,          2"
266,RUA BENJAMIM DIEMAR,SAO PAULO,-23.839513,-46.736228,2912615,Google,2912615,-23.8396012,-46.7344921,,"SAO PAULO, SP, RUA BENJAMIM DIEMAR, 266"
266,RUA BENJAMIM DIEMAR,SAO PAULO,-23.839513,-46.736228,2912615,TomTom,2912615,-23.83921,-46.7368,14.1170272827,"SAO PAULO, SP, RUA BENJAMIM DIEMAR, 266"
266,RUA BENJAMIM DIEMAR,SAO PAULO,-23.839513,-46.736228,2912615,OpenRouteService,2912615,-23.667305,-46.779298,1.0,"SAO PAULO, SP, RUA BENJAMIM DIEMAR, 266"
266,RUA BENJAMIM DIEMAR,SAO PAULO,-23.839513,-46.736228,2912615,Here,2912615,-23.50531,-46.4265,0.8,"SAO PAULO, SP, RUA BENJAMIM DIEMAR, 266"
266,RUA BENJAMIM DIEMAR,SAO PAULO,-23.839513,-46.736228,2912615,MapBox,2912615,-23.839478,-46.734139,0.865661,"SAO PAULO, SP, RUA BENJAMIM DIEMAR, 266"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912616,Google,2912616,-23.4844128,-46.49832050000001,,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912616,TomTom,2912616,-23.71732,-46.57235,11.6385498047,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912616,OpenRouteService,2912616,-23.513215,-46.626849,1.0,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912616,Here,2912616,-23.63813,-46.73741,0.73,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2912616,MapBox,2912616,-23.484366,-46.498309,0.865661,"SAO PAULO, SP, BATUIRA DO CAMPO, 49"
238,FRANCISCO MENDES,SAO PAULO,-23.67025,-46.709448,2912617,Here,2912617,-23.61299,-46.52865,0.91,"SAO PAULO, SP, FRANCISCO MENDES, 238"
238,FRANCISCO MENDES,SAO PAULO,-23.67025,-46.709448,2912617,OpenRouteService,2912617,-23.570533,-46.663713,0.6,"SAO PAULO, SP, FRANCISCO MENDES, 238"
238,FRANCISCO MENDES,SAO PAULO,-23.67025,-46.709448,2912617,MapBox,2912617,-23.67135,-46.708699,0.778889,"SAO PAULO, SP, FRANCISCO MENDES, 238"
238,FRANCISCO MENDES,SAO PAULO,-23.67025,-46.709448,2912617,Google,2912617,-23.667887,-46.7107246,,"SAO PAULO, SP, FRANCISCO MENDES, 238"
238,FRANCISCO MENDES,SAO PAULO,-23.67025,-46.709448,2912617,TomTom,2912617,-23.66821,-46.71062,12.0475168228,"SAO PAULO, SP, FRANCISCO MENDES, 238"
80,RUA MENDONCA JUNIOR,SAO PAULO,-23.480931,-46.661762,2912618,OpenRouteService,2912618,-23.667305,-46.779298,1.0,"SAO PAULO, SP, RUA MENDONCA JUNIOR, 80"
80,RUA MENDONCA JUNIOR,SAO PAULO,-23.480931,-46.661762,2912618,Here,2912618,-23.4809,-46.66181,1.0,"SAO PAULO, SP, RUA MENDONCA JUNIOR, 80"
80,RUA MENDONCA JUNIOR,SAO PAULO,-23.480931,-46.661762,2912618,MapBox,2912618,-23.480891,-46.661855,0.865661,"SAO PAULO, SP, RUA MENDONCA JUNIOR, 80"
80,RUA MENDONCA JUNIOR,SAO PAULO,-23.480931,-46.661762,2912618,TomTom,2912618,-23.48083,-46.66177,14.2824602127,"SAO PAULO, SP, RUA MENDONCA JUNIOR, 80"
80,RUA MENDONCA JUNIOR,SAO PAULO,-23.480931,-46.661762,2912618,Google,2912618,-23.4808356,-46.6617442,,"SAO PAULO, SP, RUA MENDONCA JUNIOR, 80"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912619,MapBox,2912619,-23.610426,-46.64296,0.86037,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912619,Google,2912619,-23.5557714,-46.6395571,,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912619,Here,2912619,-23.61048,-46.64295,1.0,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912619,TomTom,2912619,-23.61043,-46.64296,12.0475177765,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912619,OpenRouteService,2912619,-23.570533,-46.663713,0.6,"SAO PAULO, SP, DOS LIRIOS, 10"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2912620,MapBox,2912620,-23.4821,-46.38231,0.86963,"SAO PAULO, SP, MANUEL FELIX DE LIMA,         87"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2912620,Here,2912620,-23.48197,-46.38222,1.0,"SAO PAULO, SP, MANUEL FELIX DE LIMA,         87"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2912620,Google,2912620,-23.4820461,-46.3822127,,"SAO PAULO, SP, MANUEL FELIX DE LIMA,         87"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2912620,OpenRouteService,2912620,-23.570533,-46.663713,0.6,"SAO PAULO, SP, MANUEL FELIX DE LIMA,         87"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2912621,OpenRouteService,2912621,-23.570533,-46.663713,0.6,"SAO PAULO, SP, PLINIO DIAS, 10022"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2912621,Google,2912621,-23.739473,-46.7934549,,"SAO PAULO, SP, PLINIO DIAS, 10022"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2912621,Here,2912621,-23.73736,-46.79593,0.8,"SAO PAULO, SP, PLINIO DIAS, 10022"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2912621,MapBox,2912621,-23.739479,-46.793462,0.778889,"SAO PAULO, SP, PLINIO DIAS, 10022"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2912621,TomTom,2912621,-23.73944,-46.79344,12.0475168228,"SAO PAULO, SP, PLINIO DIAS, 10022"
2,RUA DOIS,SAO PAULO,-23.87856,-46.651063,2912622,Here,2912622,-23.66306,-46.73891,0.94,"SAO PAULO, SP, RUA DOIS, 2"
2,RUA DOIS,SAO PAULO,-23.87856,-46.651063,2912622,TomTom,2912622,-23.58315,-46.38507,13.6524496078,"SAO PAULO, SP, RUA DOIS, 2"
2,RUA DOIS,SAO PAULO,-23.87856,-46.651063,2912622,MapBox,2912622,-23.5422315,-46.4224958,0.670556,"SAO PAULO, SP, RUA DOIS, 2"
2,RUA DOIS,SAO PAULO,-23.87856,-46.651063,2912622,Google,2912622,-23.6955796,-46.6420045,,"SAO PAULO, SP, RUA DOIS, 2"
2,RUA DOIS,SAO PAULO,-23.87856,-46.651063,2912622,OpenRouteService,2912622,-23.655236,-46.729993,0.8,"SAO PAULO, SP, RUA DOIS, 2"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2912623,Google,2912623,-23.8683448,-46.7567086,,"SAO PAULO, SP, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2912623,MapBox,2912623,-23.8676124,-46.7560816,0.686429,"SAO PAULO, SP, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2912623,Here,2912623,-23.86747,-46.7558,0.98,"SAO PAULO, SP, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2912623,TomTom,2912623,-23.86739,-46.75559,14.1170272827,"SAO PAULO, SP, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2912623,OpenRouteService,2912623,-23.667305,-46.779298,1.0,"SAO PAULO, SP, RUA ENRIQUE AMORIM, 101"
13,ALGARD,SAO PAULO,-23.676041,-46.785333,2912624,MapBox,2912624,-23.675909,-46.78537,0.78037,"SAO PAULO, SP, ALGARD, 13"
13,ALGARD,SAO PAULO,-23.676041,-46.785333,2912624,TomTom,2912624,-23.67641,-46.78571,9.6567392349,"SAO PAULO, SP, ALGARD, 13"
13,ALGARD,SAO PAULO,-23.676041,-46.785333,2912624,Google,2912624,-23.675973,-46.7852821,,"SAO PAULO, SP, ALGARD, 13"
13,ALGARD,SAO PAULO,-23.676041,-46.785333,2912624,Here,2912624,-23.6764,-46.78575,1.0,"SAO PAULO, SP, ALGARD, 13"
13,ALGARD,SAO PAULO,-23.676041,-46.785333,2912624,OpenRouteService,2912624,-23.570533,-46.663713,1.0,"SAO PAULO, SP, ALGARD, 13"
145,RUA SALVADOR DE PAIVA,SAO PAULO,-23.629279,-46.47421,2912625,Here,2912625,-23.62931,-46.47382,1.0,"SAO PAULO, SP, RUA SALVADOR DE PAIVA, 145"
145,RUA SALVADOR DE PAIVA,SAO PAULO,-23.629279,-46.47421,2912625,Google,2912625,-23.6290781,-46.47465,,"SAO PAULO, SP, RUA SALVADOR DE PAIVA, 145"
145,RUA SALVADOR DE PAIVA,SAO PAULO,-23.629279,-46.47421,2912625,MapBox,2912625,-23.629529,-46.475117,0.86963,"SAO PAULO, SP, RUA SALVADOR DE PAIVA, 145"
145,RUA SALVADOR DE PAIVA,SAO PAULO,-23.629279,-46.47421,2912625,TomTom,2912625,-23.62942,-46.47497,16.4314441681,"SAO PAULO, SP, RUA SALVADOR DE PAIVA, 145"
145,RUA SALVADOR DE PAIVA,SAO PAULO,-23.629279,-46.47421,2912625,OpenRouteService,2912625,-23.667305,-46.779298,1.0,"SAO PAULO, SP, RUA SALVADOR DE PAIVA, 145"
SN,PORTUNHOS,SAO PAULO,-23.754273,-46.677856,2912626,OpenRouteService,2912626,-23.570533,-46.663713,0.6,"SAO PAULO, SP, PORTUNHOS, SN"
SN,PORTUNHOS,SAO PAULO,-23.754273,-46.677856,2912626,Google,2912626,-23.690225,-46.673288,,"SAO PAULO, SP, PORTUNHOS, SN"
SN,PORTUNHOS,SAO PAULO,-23.754273,-46.677856,2912626,MapBox,2912626,-23.5064746,-46.7151526,0.648333,"SAO PAULO, SP, PORTUNHOS, SN"
SN,PORTUNHOS,SAO PAULO,-23.754273,-46.677856,2912626,TomTom,2912626,-23.7545,-46.67785,7.8821930885,"SAO PAULO, SP, PORTUNHOS, SN"
SN,PORTUNHOS,SAO PAULO,-23.754273,-46.677856,2912626,Here,2912626,-23.75439,-46.67783,1.0,"SAO PAULO, SP, PORTUNHOS, SN"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912627,Here,2912627,-23.61048,-46.64295,1.0,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912627,OpenRouteService,2912627,-23.570533,-46.663713,0.6,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912627,Google,2912627,-23.5557714,-46.6395571,,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912627,TomTom,2912627,-23.61043,-46.64296,12.0475177765,"SAO PAULO, SP, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2912627,MapBox,2912627,-23.610426,-46.64296,0.86037,"SAO PAULO, SP, DOS LIRIOS, 10"
9,UBERLANDIA,SAO PAULO,-23.43684,-46.772988,2912628,Google,2912628,-18.9127749,-48.2755227,,"SAO PAULO, SP, UBERLANDIA, 9"
9,UBERLANDIA,SAO PAULO,-23.43684,-46.772988,2912628,TomTom,2912628,-23.43651,-46.77137,9.6567392349,"SAO PAULO, SP, UBERLANDIA, 9"
9,UBERLANDIA,SAO PAULO,-23.43684,-46.772988,2912628,MapBox,2912628,-23.436548,-46.771387,0.78037,"SAO PAULO, SP, UBERLANDIA, 9"
9,UBERLANDIA,SAO PAULO,-23.43684,-46.772988,2912628,Here,2912628,-23.43654,-46.7714,1.0,"SAO PAULO, SP, UBERLANDIA, 9"
9,UBERLANDIA,SAO PAULO,-23.43684,-46.772988,2912628,OpenRouteService,2912628,-23.570533,-46.663713,0.6,"SAO PAULO, SP, UBERLANDIA, 9"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912629,Google,2912629,-23.5557714,-46.6395571,,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912629,OpenRouteService,2912629,-23.570533,-46.663713,0.6,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912629,Here,2912629,-23.46652,-46.58925,1.0,"SAO PAULO, SP, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2912629,MapBox,2912629,-23.610855,-46.455773,0.78037,"SAO PAULO, SP, AMIZADE,          2"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912630,MapBox,2912630,-23.8924383,-46.6174,0.686429,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912630,OpenRouteService,2912630,-23.874733,-46.631169,0.8,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912630,Here,2912630,-23.88093,-46.62635,1.0,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912630,Google,2912630,-23.8747448,-46.631251,,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2912630,TomTom,2912630,-23.87969,-46.62657,12.5686864853,"SAO PAULO, SP, ESTRADA DO CURUCUTU, SN"
